                  0.0000000000	                 -0.0000000000	                 -0.0000000000	                 -0.0000000000	
                  0.0000000000	                 -0.0000000000	                 -0.0000000000	                 -0.0000000000	
                  0.0000000000	                 -0.0000000000	                 -0.0000000000	                 -0.0000000000	
                  0.0000000000	                 -0.0000000000	                 -0.0000000000	                 -0.0000000000	
                  0.0000000000	                 -0.0000000000	                 -0.0000000000	                 -0.0000000000	
                  0.0000000000	                 -0.0000000000	                 -0.0000000000	                 -0.0000000000	
                  0.0000000000	                 -0.0000000000	                 -0.0000000000	                 -0.0000000000	
                  1.0000000000	                 -0.0000000000	                 -0.0000000000	                 -0.0000000000	
                  1.0000000000	                 -0.0000000000	                 -0.0000000000	                 -0.0000000000	
                  1.0000000000	                 -0.0000000000	                 -0.0000000000	                 -0.0000000000	
                  1.0000000000	                 -0.0000000000	                 -0.0000000000	                 -0.0000000000	
                  1.0000000000	                 -0.0000000000	                 -0.0000000000	                 -0.0000000000	
                  1.0000000000	                 -0.0000000000	                 -0.0000000000	                 -0.0000000000	
                  1.0000000000	                 -0.0000000000	                 -0.0000000000	                 -0.0000000000	
                  1.0000000000	                 -0.0000000000	                 -0.0000000000	                 -0.0000000000	
                  1.0000000000	                 -0.0000000000	                 -0.0000000000	                 -0.0000000000	
                  1.0000000000	                 -0.0000000000	                 -0.0000000000	                 -0.0000000000	
                  1.0000000000	                  0.0832650000	                  0.6000650000	                 -0.0139790000	
                  1.0000000000	                  0.0832650000	                  0.6000650000	                 -0.0139790000	
                  1.0000000000	                  0.0832650000	                  0.6000650000	                 -0.0139790000	
                  1.0000000000	                  0.0832650000	                  0.6000650000	                 -0.0139790000	
                  1.0000000000	                  0.0832650000	                  0.6000650000	                 -0.0139790000	
                  1.0000000000	                  0.0832650000	                  0.6000650000	                 -0.0139790000	
                  1.0000000000	                  0.0832650000	                  0.6000650000	                 -0.0139790000	
                  1.0000000000	                  0.0832650000	                  0.6000650000	                 -0.0139790000	
                  1.0000000000	                  0.0832650000	                  0.6000650000	                 -0.0139790000	
                  1.0000000000	                  0.0832650000	                  0.6000650000	                 -0.0139790000	
                  1.0000000000	                  0.2497970000	                  1.8001960000	                 -0.0419380000	
                  1.0000000000	                  0.2497970000	                  1.8001960000	                 -0.0419380000	
